,comicID,x1,x2,gmmCluster,url
1166,1167,-3.3783631,74.169556,2,https://xkcd.com/1167/
1726,1727,-48.498215,24.671257,2,https://xkcd.com/1727/
1742,1743,26.704361,10.4792385,2,https://xkcd.com/1743/
182,183,36.89154,-46.69792,2,https://xkcd.com/183/
1905,1906,31.563328,7.5362725,2,https://xkcd.com/1906/
214,215,8.746,19.187222,2,https://xkcd.com/215/
223,224,4.300288,4.468657,2,https://xkcd.com/224/
1718,1719,9.190309,-13.901432,2,https://xkcd.com/1719/
470,471,21.516596,-51.419823,2,https://xkcd.com/471/
1678,1679,-1.7794753,67.27204,2,https://xkcd.com/1679/
889,890,37.737087,26.652506,2,https://xkcd.com/890/
1469,1470,25.831366,14.606736,2,https://xkcd.com/1470/
505,506,20.461308,-45.75385,2,https://xkcd.com/506/
1849,1850,32.417347,-4.267927,2,https://xkcd.com/1850/
535,536,34.33753,1.378029,2,https://xkcd.com/536/
345,346,22.266937,-11.434898,2,https://xkcd.com/346/
1595,1596,15.911992,8.20212,2,https://xkcd.com/1596/
811,812,34.067738,4.159767,2,https://xkcd.com/812/
132,133,-2.9740436,-37.214077,2,https://xkcd.com/133/
269,270,4.8059363,-25.023426,2,https://xkcd.com/270/
1506,1507,20.975546,16.727743,2,https://xkcd.com/1507/
1039,1040,7.820216,53.58667,2,https://xkcd.com/1040/
486,487,21.86402,18.58504,2,https://xkcd.com/487/
384,385,-10.806215,36.17203,2,https://xkcd.com/385/
1143,1144,-16.543583,56.971245,2,https://xkcd.com/1144/
1611,1612,-49.77425,22.024122,2,https://xkcd.com/1612/
133,134,19.82962,1.9974333,2,https://xkcd.com/134/
297,298,14.940587,-40.814373,2,https://xkcd.com/298/
1591,1592,19.631544,-32.913765,2,https://xkcd.com/1592/
545,546,19.49185,4.218873,2,https://xkcd.com/546/
878,879,10.197691,24.235277,2,https://xkcd.com/879/
729,730,9.939042,-1.5706855,2,https://xkcd.com/730/
274,275,20.979858,-20.5008,2,https://xkcd.com/275/
937,938,-7.4780693,-10.449304,2,https://xkcd.com/938/
63,64,17.478561,20.901484,2,https://xkcd.com/64/
173,174,43.41908,-45.58736,2,https://xkcd.com/174/
1977,1978,37.17277,1.6424022,2,https://xkcd.com/1978/
576,577,28.44144,15.384875,2,https://xkcd.com/577/
196,197,-9.01331,47.505875,2,https://xkcd.com/197/
1754,1755,-8.855788,14.109947,2,https://xkcd.com/1755/
687,688,-55.547035,16.294172,2,https://xkcd.com/688/
647,648,-58.84811,-9.020851,2,https://xkcd.com/648/
871,872,-2.930117,-25.796556,2,https://xkcd.com/872/
875,876,31.305313,-10.29061,2,https://xkcd.com/876/
960,961,3.8184347,-24.480902,2,https://xkcd.com/961/
29,30,-3.9927068,-51.16109,2,https://xkcd.com/30/
912,913,-24.701902,9.728394,2,https://xkcd.com/913/
763,764,56.939068,4.148679,2,https://xkcd.com/764/
1424,1425,-4.4055457,11.686295,2,https://xkcd.com/1425/
946,947,63.313164,-30.092535,2,https://xkcd.com/947/
634,635,-23.277151,21.6136,2,https://xkcd.com/635/
782,783,45.512115,-29.564287,2,https://xkcd.com/783/
353,354,1.5479845,-13.056298,2,https://xkcd.com/354/
715,716,51.650692,-0.92531586,2,https://xkcd.com/716/
625,626,-21.686327,12.350659,2,https://xkcd.com/626/
619,620,-19.038202,6.5072455,2,https://xkcd.com/620/
1584,1585,23.71749,-6.9166107,2,https://xkcd.com/1585/
1585,1586,6.0843515,-13.26775,2,https://xkcd.com/1586/
123,124,54.228462,6.119814,2,https://xkcd.com/124/
1286,1287,-28.697618,2.0212216,2,https://xkcd.com/1287/
1343,1344,47.801743,-20.51058,2,https://xkcd.com/1344/
626,627,13.867558,39.278576,2,https://xkcd.com/627/
1196,1197,-14.111432,26.056084,2,https://xkcd.com/1197/
858,859,-33.390144,17.484781,2,https://xkcd.com/859/
1665,1666,-25.8543,-13.102971,2,https://xkcd.com/1666/
1253,1254,46.09327,-29.556307,2,https://xkcd.com/1254/
24,25,-37.926228,4.957097,2,https://xkcd.com/25/
35,36,5.0416784,-35.2891,2,https://xkcd.com/36/
1786,1787,9.710788,-10.343091,2,https://xkcd.com/1787/
837,838,-8.447917,28.129503,2,https://xkcd.com/838/
1251,1252,-9.798291,-5.4277453,2,https://xkcd.com/1252/
1452,1453,-2.5543072,-13.913658,2,https://xkcd.com/1453/
355,356,-20.117588,-4.6685314,2,https://xkcd.com/356/
1245,1246,-4.0792813,2.7906437,2,https://xkcd.com/1246/
1177,1178,7.955319,-54.33346,2,https://xkcd.com/1178/
1254,1255,-30.452824,-35.809456,2,https://xkcd.com/1255/
840,841,39.54952,-10.589232,2,https://xkcd.com/841/
706,707,49.794918,-25.044588,2,https://xkcd.com/707/
1921,1922,-35.9593,-30.139194,2,https://xkcd.com/1922/
1923,1924,-29.130919,-4.2186713,2,https://xkcd.com/1924/
1120,1121,57.26078,-19.924332,2,https://xkcd.com/1121/
1642,1643,-1.7166365,25.628132,2,https://xkcd.com/1643/
1978,1979,-30.546558,7.331456,2,https://xkcd.com/1979/
1953,1954,50.890373,-5.119278,2,https://xkcd.com/1954/
2005,2006,-19.35043,16.828463,2,https://xkcd.com/2006/
1892,1893,-22.607683,24.825005,2,https://xkcd.com/1893/
172,173,-9.5704155,11.842041,2,https://xkcd.com/173/
1540,1541,60.50826,-27.827547,2,https://xkcd.com/1541/
611,612,12.493928,-9.344809,2,https://xkcd.com/612/
1885,1886,-22.412601,22.517485,2,https://xkcd.com/1886/
313,314,-0.61679703,14.10564,2,https://xkcd.com/314/
308,309,-5.0193973,8.449556,2,https://xkcd.com/309/
264,265,-3.5618718,19.867327,2,https://xkcd.com/265/
265,266,-2.4419127,2.338962,2,https://xkcd.com/266/
1587,1588,2.4783776,-19.230356,2,https://xkcd.com/1588/
398,399,-20.176258,12.256993,2,https://xkcd.com/399/
349,350,-5.282091,15.3856535,2,https://xkcd.com/350/
1913,1914,6.156522,-4.118477,2,https://xkcd.com/1914/
1935,1936,-51.122723,-9.226524,2,https://xkcd.com/1936/
908,909,-17.049286,-0.5277184,2,https://xkcd.com/909/
1812,1813,-32.0874,-19.189287,2,https://xkcd.com/1813/
884,885,-42.174572,-11.960078,2,https://xkcd.com/885/
633,634,20.655909,-15.1195135,2,https://xkcd.com/634/
1192,1193,-22.566545,21.063381,2,https://xkcd.com/1193/
1775,1776,-31.781332,-37.263317,2,https://xkcd.com/1776/
1581,1582,9.990566,-23.39884,2,https://xkcd.com/1582/
707,708,-22.722927,-24.112814,2,https://xkcd.com/708/
787,788,-34.11782,-20.95726,2,https://xkcd.com/788/
1349,1350,-28.204609,-5.148352,2,https://xkcd.com/1350/
1186,1187,-3.178456,12.310637,2,https://xkcd.com/1187/
1403,1404,49.991653,-15.590529,2,https://xkcd.com/1404/
1171,1172,-7.475324,26.568876,2,https://xkcd.com/1172/
397,398,15.802999,-2.739316,2,https://xkcd.com/398/
101,102,53.79738,-23.218262,2,https://xkcd.com/102/
1828,1829,-32.306236,-3.0703306,2,https://xkcd.com/1829/
1842,1843,-27.438257,-4.2338247,2,https://xkcd.com/1843/
1080,1081,-17.51826,-14.901724,2,https://xkcd.com/1081/
1800,1801,-13.086229,-17.764967,2,https://xkcd.com/1801/
439,440,16.497091,0.36390233,2,https://xkcd.com/440/
340,341,15.985213,-12.543553,2,https://xkcd.com/341/
651,652,4.4123974,44.71073,2,https://xkcd.com/652/
1831,1832,-26.153841,41.427128,2,https://xkcd.com/1832/
1942,1943,27.15835,-44.172062,2,https://xkcd.com/1943/
562,563,-23.248753,54.474068,2,https://xkcd.com/563/
1108,1109,-26.833721,57.147232,2,https://xkcd.com/1109/
1492,1493,4.3128133,-50.594456,2,https://xkcd.com/1493/
1899,1900,27.002998,-44.73458,2,https://xkcd.com/1900/
11,12,20.59693,-39.828808,2,https://xkcd.com/12/
1130,1131,-41.376072,34.757977,2,https://xkcd.com/1131/
1062,1063,15.427818,-42.048153,2,https://xkcd.com/1063/
1590,1591,-45.455654,34.38861,2,https://xkcd.com/1591/
835,836,28.896385,-26.258179,2,https://xkcd.com/836/
1459,1460,2.420748,-14.28264,2,https://xkcd.com/1460/
1411,1412,4.9694843,61.586422,2,https://xkcd.com/1412/
1337,1338,-58.135414,14.692236,2,https://xkcd.com/1338/
709,710,2.1329427,32.787224,2,https://xkcd.com/710/
1961,1962,-13.298284,65.102684,2,https://xkcd.com/1962/
1416,1417,16.069174,54.711792,2,https://xkcd.com/1417/
1820,1821,-18.368591,6.392728,2,https://xkcd.com/1821/
1946,1947,32.152905,-34.438423,2,https://xkcd.com/1947/
62,63,36.917233,-42.364243,2,https://xkcd.com/63/
1152,1153,42.575695,-34.349373,2,https://xkcd.com/1153/
1265,1266,-17.909094,51.723583,2,https://xkcd.com/1266/
1711,1712,-4.3452168,-25.05048,2,https://xkcd.com/1712/
1355,1356,-25.267008,32.13196,2,https://xkcd.com/1356/
1490,1491,-37.48576,54.32347,2,https://xkcd.com/1491/
1153,1154,43.449287,-42.987602,2,https://xkcd.com/1154/
1954,1955,31.085356,-20.509674,2,https://xkcd.com/1955/
1491,1492,-57.30158,6.5805902,2,https://xkcd.com/1492/
555,556,-47.691555,-4.253745,2,https://xkcd.com/556/
1834,1835,-38.200848,49.101074,2,https://xkcd.com/1835/
1514,1515,-46.87847,-6.2689643,2,https://xkcd.com/1515/
1516,1517,-57.283325,15.9964905,2,https://xkcd.com/1517/
677,678,6.4075828,40.16207,2,https://xkcd.com/678/
672,673,-50.290543,-8.931072,2,https://xkcd.com/673/
712,713,-36.903107,15.915835,2,https://xkcd.com/713/
1222,1223,26.556261,-21.135391,2,https://xkcd.com/1223/
676,677,3.034008,-49.384632,2,https://xkcd.com/677/
1844,1845,-42.183647,14.549034,2,https://xkcd.com/1845/
1617,1618,-5.022952,-8.3340435,2,https://xkcd.com/1618/
449,450,-42.16239,-21.907257,2,https://xkcd.com/450/
445,446,-35.371548,-16.738283,2,https://xkcd.com/446/
1615,1616,-38.500565,-7.727109,2,https://xkcd.com/1616/
1517,1518,-1.6519723,-7.7797284,2,https://xkcd.com/1518/
1545,1546,-29.880709,17.214794,2,https://xkcd.com/1546/
1375,1376,-46.51172,-4.2345767,2,https://xkcd.com/1376/
1248,1249,-0.65814483,60.378216,2,https://xkcd.com/1249/
1462,1463,0.15180543,11.331299,2,https://xkcd.com/1463/
1377,1378,51.82465,-22.110365,2,https://xkcd.com/1378/
1095,1096,46.67207,-9.470012,2,https://xkcd.com/1096/
427,428,-20.257963,-27.423082,2,https://xkcd.com/428/
807,808,-1.934024,62.910725,2,https://xkcd.com/808/
453,454,-20.980005,43.53106,2,https://xkcd.com/454/
1110,1111,-12.501805,-7.177693,2,https://xkcd.com/1111/
1001,1002,-2.1049385,62.91512,2,https://xkcd.com/1002/
938,939,-12.163058,4.553015,2,https://xkcd.com/939/
999,1000,-12.66484,16.080633,2,https://xkcd.com/1000/
1519,1520,-11.080324,37.188694,2,https://xkcd.com/1520/
57,58,56.015064,-16.074162,2,https://xkcd.com/58/
1274,1275,-14.650165,52.326763,2,https://xkcd.com/1275/
1558,1559,1.1601784,6.94031,2,https://xkcd.com/1559/
479,480,17.799541,-17.24378,2,https://xkcd.com/480/
1118,1119,-19.939463,4.834363,2,https://xkcd.com/1119/
1937,1938,13.480582,-16.703445,2,https://xkcd.com/1938/
604,605,-4.8122635,19.562586,2,https://xkcd.com/605/
1936,1937,5.7743464,63.267887,2,https://xkcd.com/1937/
1911,1912,-4.841036,-15.820433,3,https://xkcd.com/1912/
323,324,9.838306,-14.99189,3,https://xkcd.com/324/
1712,1713,-4.376386,-23.890884,3,https://xkcd.com/1713/
1461,1462,-6.8300757,-11.773436,3,https://xkcd.com/1462/
16,17,8.885081,-46.80512,3,https://xkcd.com/17/
1144,1145,-0.67032546,-25.341717,3,https://xkcd.com/1145/
602,603,-9.497738,-16.728199,3,https://xkcd.com/603/
38,39,-14.731353,-35.8774,3,https://xkcd.com/39/
1623,1624,9.671348,-37.168186,3,https://xkcd.com/1624/
303,304,-2.386141,-31.716932,3,https://xkcd.com/304/
1112,1113,-9.465093,-33.111893,3,https://xkcd.com/1113/
1010,1011,-4.659009,-19.107924,3,https://xkcd.com/1011/
244,245,-10.032246,-28.619312,3,https://xkcd.com/245/
248,249,-14.30982,-43.29353,3,https://xkcd.com/249/
1606,1607,-10.40203,-39.448666,3,https://xkcd.com/1607/
1157,1158,-1.2521679,-52.030994,3,https://xkcd.com/1158/
1996,1997,4.543344,-49.216167,3,https://xkcd.com/1997/
1838,1839,-12.121944,-25.011961,3,https://xkcd.com/1839/
596,597,-0.571262,-17.182495,3,https://xkcd.com/597/
338,339,-17.74938,-25.481941,3,https://xkcd.com/339/
1510,1511,-2.5971835,-23.731962,3,https://xkcd.com/1511/
1526,1527,-3.8008716,4.1083064,3,https://xkcd.com/1527/
128,129,-18.354599,29.791506,3,https://xkcd.com/129/
228,229,-13.828222,31.110123,3,https://xkcd.com/229/
2002,2003,-29.461454,8.999255,3,https://xkcd.com/2003/
733,734,-28.502108,-22.204605,3,https://xkcd.com/734/
1765,1766,-37.56869,-5.456442,3,https://xkcd.com/1766/
1357,1358,-31.502237,-15.610307,3,https://xkcd.com/1358/
785,786,-17.750349,-24.619377,3,https://xkcd.com/786/
1906,1907,-15.593924,-16.396769,3,https://xkcd.com/1907/
41,42,-43.229553,-31.075409,3,https://xkcd.com/42/
914,915,-42.413883,-12.988637,3,https://xkcd.com/915/
1943,1944,-32.95801,-0.77039176,3,https://xkcd.com/1944/
33,34,-33.966396,1.6907845,3,https://xkcd.com/34/
76,77,-26.888136,-29.360357,3,https://xkcd.com/77/
1256,1257,-14.052492,-22.351116,3,https://xkcd.com/1257/
983,984,-19.372066,-5.0073195,3,https://xkcd.com/984/
422,423,-30.804838,-23.220564,3,https://xkcd.com/423/
734,735,-26.55201,-16.62883,3,https://xkcd.com/735/
1600,1601,-25.527409,-17.750124,3,https://xkcd.com/1601/
1579,1580,-12.313319,-17.15589,3,https://xkcd.com/1580/
1669,1670,-30.774544,-31.464073,3,https://xkcd.com/1670/
684,685,-12.996362,10.668931,3,https://xkcd.com/685/
1564,1565,-13.847884,-14.308795,3,https://xkcd.com/1565/
722,723,-15.701253,17.72743,3,https://xkcd.com/723/
873,874,-11.223585,14.476945,3,https://xkcd.com/874/
1826,1827,39.322933,-38.56934,3,https://xkcd.com/1827/
1686,1687,29.11346,-25.206423,3,https://xkcd.com/1687/
1538,1539,34.93137,-36.726357,3,https://xkcd.com/1539/
1582,1583,27.933086,-31.35962,3,https://xkcd.com/1583/
447,448,22.620583,-51.897434,3,https://xkcd.com/448/
1738,1739,45.7528,-35.349922,3,https://xkcd.com/1739/
548,549,15.7897005,-53.179142,3,https://xkcd.com/549/
1931,1932,11.790083,-34.30615,3,https://xkcd.com/1932/
19,20,21.613327,-26.158426,3,https://xkcd.com/20/
1175,1176,14.844407,-25.3877,3,https://xkcd.com/1176/
1994,1995,20.224909,-42.75964,3,https://xkcd.com/1995/
1960,1961,19.32479,-40.25667,3,https://xkcd.com/1961/
1907,1908,17.899567,-24.028948,3,https://xkcd.com/1908/
1876,1877,32.409084,-34.952545,3,https://xkcd.com/1877/
934,935,-19.154531,18.1343,3,https://xkcd.com/935/
1048,1049,-15.898357,6.19729,3,https://xkcd.com/1049/
969,970,-9.772823,25.423904,3,https://xkcd.com/970/
522,523,-2.6352775,24.191336,3,https://xkcd.com/523/
839,840,-11.5266075,19.602047,3,https://xkcd.com/840/
1199,1200,-9.987302,1.3928603,3,https://xkcd.com/1200/
1246,1247,-11.522582,25.587381,3,https://xkcd.com/1247/
1390,1391,-6.2556596,-1.2857982,3,https://xkcd.com/1391/
1568,1569,-1.3550754,-50.48781,3,https://xkcd.com/1569/
509,510,-34.868942,-4.7917666,3,https://xkcd.com/510/
1613,1614,-35.041916,-30.58458,3,https://xkcd.com/1614/
554,555,9.664156,15.372627,3,https://xkcd.com/555/
580,581,30.010548,15.339677,3,https://xkcd.com/581/
728,729,10.164712,23.108446,3,https://xkcd.com/729/
759,760,36.57322,31.562757,3,https://xkcd.com/760/
1007,1008,37.081215,4.0079174,3,https://xkcd.com/1008/
1379,1380,23.52278,30.603682,3,https://xkcd.com/1380/
1396,1397,40.04967,26.370668,3,https://xkcd.com/1397/
1262,1263,38.09741,3.311272,3,https://xkcd.com/1263/
1168,1169,6.2100835,27.021713,3,https://xkcd.com/1169/
1232,1233,11.761383,6.087706,3,https://xkcd.com/1233/
1445,1446,36.417465,19.038023,3,https://xkcd.com/1446/
1140,1141,29.156898,30.215834,3,https://xkcd.com/1141/
1705,1706,24.969534,5.2706385,3,https://xkcd.com/1706/
1644,1645,5.2010593,14.348854,3,https://xkcd.com/1645/
1038,1039,41.43246,18.344036,3,https://xkcd.com/1039/
1588,1589,16.914722,5.225415,3,https://xkcd.com/1589/
1628,1629,35.934093,6.5013576,3,https://xkcd.com/1629/
1847,1848,27.489334,-2.041328,3,https://xkcd.com/1848/
1113,1114,15.16425,10.000159,3,https://xkcd.com/1114/
567,568,5.865354,-28.83304,3,https://xkcd.com/568/
560,561,6.124448,-28.853071,3,https://xkcd.com/561/
776,777,10.608005,24.818031,3,https://xkcd.com/777/
543,544,-22.312836,-28.634624,3,https://xkcd.com/544/
378,379,18.085997,25.506157,3,https://xkcd.com/379/
859,860,35.02267,3.1125197,3,https://xkcd.com/860/
1928,1929,-17.262875,34.466217,3,https://xkcd.com/1929/
1560,1561,-39.269234,36.452965,3,https://xkcd.com/1561/
1670,1671,-34.211758,38.657284,3,https://xkcd.com/1671/
987,988,-17.111994,35.273983,3,https://xkcd.com/988/
1999,2000,-33.53273,23.64795,3,https://xkcd.com/2000/
1578,1579,-27.540329,47.7561,3,https://xkcd.com/1579/
1123,1124,-25.470922,31.522593,3,https://xkcd.com/1124/
968,969,-19.396936,58.245956,3,https://xkcd.com/969/
1808,1809,-33.244473,23.29362,3,https://xkcd.com/1809/
1340,1341,-30.76155,38.298424,3,https://xkcd.com/1341/
1448,1449,-40.163425,25.954685,3,https://xkcd.com/1449/
746,747,-33.77775,31.353334,3,https://xkcd.com/747/
1419,1420,-39.615467,51.867317,3,https://xkcd.com/1420/
1868,1869,-26.018927,58.500957,3,https://xkcd.com/1869/
542,543,-38.652214,31.006292,3,https://xkcd.com/543/
289,290,-30.777294,46.016956,3,https://xkcd.com/290/
557,558,-28.269556,40.817455,3,https://xkcd.com/558/
595,596,21.693853,32.523716,3,https://xkcd.com/596/
1012,1013,33.93649,19.74594,3,https://xkcd.com/1013/
263,264,8.778,19.034542,3,https://xkcd.com/264/
381,382,29.670877,3.617757,3,https://xkcd.com/382/
532,533,27.337193,22.071228,3,https://xkcd.com/533/
23,24,-9.659421,-10.417336,3,https://xkcd.com/24/
1198,1199,45.06807,13.139474,3,https://xkcd.com/1199/
1115,1116,-3.9530635,74.57836,3,https://xkcd.com/1116/
1959,1960,-16.262707,51.000225,3,https://xkcd.com/1960/
614,615,54.952873,-26.244143,3,https://xkcd.com/615/
95,96,47.47676,-30.080256,3,https://xkcd.com/96/
699,700,-5.8229785,-9.522434,3,https://xkcd.com/700/
644,645,2.4109013,43.75169,3,https://xkcd.com/645/
1969,1970,4.141366,63.951347,3,https://xkcd.com/1970/
493,494,32.40335,-14.190227,3,https://xkcd.com/494/
523,524,53.978268,0.5117018,3,https://xkcd.com/524/
488,489,50.17153,-15.379872,3,https://xkcd.com/489/
1392,1393,3.669791,46.137768,3,https://xkcd.com/1393/
1447,1448,2.6948998,42.774918,3,https://xkcd.com/1448/
551,552,44.317387,-14.12811,3,https://xkcd.com/552/
1347,1348,6.5052567,38.563114,3,https://xkcd.com/1348/
1601,1602,55.98738,-10.54694,3,https://xkcd.com/1602/
630,631,18.314714,38.231907,3,https://xkcd.com/631/
407,408,52.743965,-2.6541996,3,https://xkcd.com/408/
354,355,54.25294,-16.839844,3,https://xkcd.com/355/
683,684,40.364086,-17.900251,3,https://xkcd.com/684/
1897,1898,38.92254,-20.748314,3,https://xkcd.com/1898/
1359,1360,-11.29725,56.115376,3,https://xkcd.com/1360/
77,78,2.4823194,2.6180842,3,https://xkcd.com/78/
792,793,1.1569875,-3.3424337,3,https://xkcd.com/793/
624,625,52.025997,-11.6216,3,https://xkcd.com/625/
601,602,17.71886,36.840145,3,https://xkcd.com/602/
1439,1440,50.691,-16.315641,3,https://xkcd.com/1440/
405,406,3.8420975,39.733513,3,https://xkcd.com/406/
1766,1767,-16.510706,57.70811,3,https://xkcd.com/1767/
1453,1454,55.34531,-28.598969,3,https://xkcd.com/1454/
60,61,-3.7848778,74.20883,3,https://xkcd.com/61/
1958,1959,-2.3021882,59.69638,3,https://xkcd.com/1959/
1382,1383,-5.630284,47.874016,3,https://xkcd.com/1383/
319,320,38.12885,-22.672825,3,https://xkcd.com/320/
775,776,47.7856,-15.049392,3,https://xkcd.com/776/
48,49,42.432007,-28.230955,3,https://xkcd.com/49/
1217,1218,51.465343,5.0525794,3,https://xkcd.com/1218/
1299,1300,-1.097446,49.020405,3,https://xkcd.com/1300/
1874,1875,12.53705,-12.64732,3,https://xkcd.com/1875/
1840,1841,52.738544,-32.94066,3,https://xkcd.com/1841/
1348,1349,36.404366,-17.708773,3,https://xkcd.com/1349/
1477,1478,-11.755343,61.59125,3,https://xkcd.com/1478/
2001,2002,-3.3607788,59.385086,3,https://xkcd.com/2002/
1338,1339,50.533066,-14.482237,3,https://xkcd.com/1339/
209,210,53.912003,4.485966,3,https://xkcd.com/210/
1536,1537,-3.1399136,74.50021,3,https://xkcd.com/1537/
180,181,-10.029017,39.59004,3,https://xkcd.com/181/
1227,1228,14.646157,-21.711393,3,https://xkcd.com/1228/
947,948,-1.138831,-18.208237,3,https://xkcd.com/948/
1361,1362,58.556824,-6.87858,3,https://xkcd.com/1362/
1496,1497,7.1170835,34.73782,3,https://xkcd.com/1497/
944,945,55.283363,-24.3421,3,https://xkcd.com/945/
1288,1289,13.369652,38.505913,3,https://xkcd.com/1289/
217,218,-8.182527,-8.535474,3,https://xkcd.com/218/
1553,1554,46.01255,-0.43084946,3,https://xkcd.com/1554/
1075,1076,-0.34024018,49.82305,3,https://xkcd.com/1076/
448,449,54.30269,-14.660414,3,https://xkcd.com/449/
1082,1083,5.9143486,39.170143,3,https://xkcd.com/1083/
704,705,2.984032,-16.404722,3,https://xkcd.com/705/
438,439,43.250885,-20.578474,3,https://xkcd.com/439/
1420,1421,4.2729373,40.675632,3,https://xkcd.com/1421/
923,924,26.117937,-10.756263,3,https://xkcd.com/924/
42,43,-56.94449,-14.26256,3,https://xkcd.com/43/
1354,1355,4.258958,41.381462,3,https://xkcd.com/1355/
985,986,-44.238136,-6.1071076,3,https://xkcd.com/986/
116,117,0.14979152,37.69729,3,https://xkcd.com/117/
1853,1854,-12.819718,53.709476,3,https://xkcd.com/1854/
584,585,-38.25662,0.12053937,3,https://xkcd.com/585/
617,618,-52.739178,-3.817803,3,https://xkcd.com/618/
89,90,23.6379,-20.12703,3,https://xkcd.com/90/
1089,1090,-44.951378,-10.096592,3,https://xkcd.com/1090/
1197,1198,-49.753998,-10.395073,3,https://xkcd.com/1198/
383,384,-6.990198,60.29901,3,https://xkcd.com/384/
1748,1749,-48.998203,-14.887898,3,https://xkcd.com/1749/
314,315,27.723927,39.843353,3,https://xkcd.com/315/
1618,1619,-7.5460677,34.601147,3,https://xkcd.com/1619/
1735,1736,-50.88785,-11.641314,3,https://xkcd.com/1736/
1732,1733,-37.055096,8.772894,3,https://xkcd.com/1733/
1728,1729,-54.354244,4.3024626,3,https://xkcd.com/1729/
457,458,-17.243198,53.781685,3,https://xkcd.com/458/
476,477,10.42452,38.49043,3,https://xkcd.com/477/
90,91,5.545777,48.52312,3,https://xkcd.com/91/
1607,1608,-49.08317,12.747809,3,https://xkcd.com/1608/
1597,1598,-58.22684,2.530253,3,https://xkcd.com/1598/
1574,1575,-48.827248,25.140926,3,https://xkcd.com/1575/
500,501,-50.190918,-1.583686,3,https://xkcd.com/501/
1184,1185,-15.189733,53.144993,3,https://xkcd.com/1185/
1674,1675,-47.75996,-11.347456,3,https://xkcd.com/1675/
1697,1698,-48.322388,17.612862,3,https://xkcd.com/1698/
1655,1656,-53.836514,9.053671,3,https://xkcd.com/1656/
296,297,-0.81973696,48.34836,3,https://xkcd.com/297/
1150,1151,0.6334927,45.455864,3,https://xkcd.com/1151/
1290,1291,40.28652,-4.09587,3,https://xkcd.com/1291/
47,48,-39.466713,11.57569,3,https://xkcd.com/48/
1064,1065,13.633285,-21.742785,3,https://xkcd.com/1065/
860,861,18.887438,-16.96691,3,https://xkcd.com/861/
1920,1921,-51.66066,-12.1537485,3,https://xkcd.com/1921/
256,257,16.947182,56.065327,3,https://xkcd.com/257/
1147,1148,0.17929849,44.467213,3,https://xkcd.com/1148/
122,123,2.5931895,37.20991,3,https://xkcd.com/123/
1967,1968,-53.820766,20.365263,3,https://xkcd.com/1968/
1631,1632,17.188206,53.407673,3,https://xkcd.com/1632/
701,702,-36.647537,4.786252,3,https://xkcd.com/702/
1791,1792,-4.0443034,66.844986,3,https://xkcd.com/1792/
84,85,-52.33532,24.247505,3,https://xkcd.com/85/
423,424,-8.850862,54.713898,3,https://xkcd.com/424/
125,126,4.7322598,36.83549,3,https://xkcd.com/126/
1652,1653,-36.690163,36.626656,4,https://xkcd.com/1653/
876,877,25.360676,-4.0296674,4,https://xkcd.com/877/
9,10,-26.512524,53.556206,4,https://xkcd.com/10/
779,780,7.241702,6.5257277,4,https://xkcd.com/780/
1903,1904,-32.79795,32.468266,4,https://xkcd.com/1904/
1252,1253,-5.91817,60.215622,4,https://xkcd.com/1253/
1151,1152,5.108442,39.051254,4,https://xkcd.com/1152/
1393,1394,17.06375,9.177693,4,https://xkcd.com/1394/
1219,1220,-25.30479,30.067095,4,https://xkcd.com/1220/
1400,1401,18.417913,16.76542,4,https://xkcd.com/1401/
1879,1880,-37.29169,39.26737,4,https://xkcd.com/1880/
632,633,10.645236,7.6265755,4,https://xkcd.com/633/
1131,1132,0.6964084,29.240797,4,https://xkcd.com/1132/
437,438,15.415196,23.699913,4,https://xkcd.com/438/
1183,1184,-46.726704,35.287975,4,https://xkcd.com/1184/
425,426,-17.230982,64.5139,4,https://xkcd.com/426/
781,782,48.974373,-2.2462265,4,https://xkcd.com/782/
300,301,35.387383,-7.4744506,4,https://xkcd.com/301/
460,461,4.6019707,47.557674,4,https://xkcd.com/461/
540,541,10.042801,37.93035,4,https://xkcd.com/541/
127,128,12.157552,43.1903,4,https://xkcd.com/128/
1308,1309,7.9700527,39.380608,4,https://xkcd.com/1309/
1774,1775,-21.25029,36.186203,4,https://xkcd.com/1775/
1458,1459,-1.9359354,58.063995,4,https://xkcd.com/1459/
1500,1501,-35.14371,36.83227,4,https://xkcd.com/1501/
400,401,34.119877,5.0478683,4,https://xkcd.com/401/
1305,1306,-28.299175,46.271996,4,https://xkcd.com/1306/
332,333,-36.08652,15.892817,4,https://xkcd.com/333/
1861,1862,-23.258402,52.524746,4,https://xkcd.com/1862/
1733,1734,-25.968369,26.107718,4,https://xkcd.com/1734/
738,739,-2.9857948,50.071884,4,https://xkcd.com/739/
1756,1757,-2.5238955,59.928223,4,https://xkcd.com/1757/
496,497,31.885942,14.625122,4,https://xkcd.com/497/
1374,1375,-30.433964,48.737576,4,https://xkcd.com/1375/
160,161,30.009163,12.985746,4,https://xkcd.com/161/
1399,1400,-2.5669923,44.27062,4,https://xkcd.com/1400/
1751,1752,-42.566032,30.486095,4,https://xkcd.com/1752/
311,312,9.533131,31.850908,4,https://xkcd.com/312/
1380,1381,2.5242856,39.98551,4,https://xkcd.com/1381/
1684,1685,-15.407278,53.197742,4,https://xkcd.com/1685/
