,comicID,x1,x2,x3,gmmCluster,url
1980,1981,-11.899961,-10.456219,3.7357504,3,"=hyperlink(""https://xkcd.com/1981/"")"
133,134,-10.1927805,-4.277247,-8.599725,3,"=hyperlink(""https://xkcd.com/134/"")"
27,28,-8.673443,-4.6234746,-5.3009973,3,"=hyperlink(""https://xkcd.com/28/"")"
1310,1311,4.4198546,17.146198,-14.590381,4,"=hyperlink(""https://xkcd.com/1311/"")"
1025,1026,-1.5525534,12.990963,-11.657162,4,"=hyperlink(""https://xkcd.com/1026/"")"
1757,1758,8.149822,9.465024,-7.514896,4,"=hyperlink(""https://xkcd.com/1758/"")"
2007,2008,11.303307,16.533365,8.858966,4,"=hyperlink(""https://xkcd.com/2008/"")"
1998,1999,7.0889516,16.769808,-12.493798,4,"=hyperlink(""https://xkcd.com/1999/"")"
1997,1998,7.236446,18.058952,-14.494223,4,"=hyperlink(""https://xkcd.com/1998/"")"
1023,1024,-8.04615,18.106884,-5.775725,4,"=hyperlink(""https://xkcd.com/1024/"")"
2002,2003,3.0319328,16.534462,-14.933239,4,"=hyperlink(""https://xkcd.com/2003/"")"
341,342,10.398964,6.097744,2.742362,4,"=hyperlink(""https://xkcd.com/342/"")"
45,46,14.250208,17.96892,5.823709,4,"=hyperlink(""https://xkcd.com/46/"")"
8,9,8.784122,17.329506,7.555863,4,"=hyperlink(""https://xkcd.com/9/"")"
1304,1305,2.1615596,15.923678,-8.414274,4,"=hyperlink(""https://xkcd.com/1305/"")"
343,344,2.99787,15.43619,0.96847254,4,"=hyperlink(""https://xkcd.com/344/"")"
1812,1813,10.913967,8.066957,4.5821996,4,"=hyperlink(""https://xkcd.com/1813/"")"
1214,1215,4.7578197,16.8879,-6.3943796,4,"=hyperlink(""https://xkcd.com/1215/"")"
50,51,8.167117,12.551466,-9.988634,4,"=hyperlink(""https://xkcd.com/51/"")"
344,345,3.0259063,15.994841,1.7340746,4,"=hyperlink(""https://xkcd.com/345/"")"
1813,1814,11.601773,8.109456,0.7083094,4,"=hyperlink(""https://xkcd.com/1814/"")"
6,7,4.8168135,14.371575,6.741454,4,"=hyperlink(""https://xkcd.com/7/"")"
2012,2013,10.581257,4.4454813,4.710967,4,"=hyperlink(""https://xkcd.com/2013/"")"
1816,1817,-0.9980003,10.660967,2.4727824,4,"=hyperlink(""https://xkcd.com/1817/"")"
1156,1157,1.5538292,11.358194,-8.097475,4,"=hyperlink(""https://xkcd.com/1157/"")"
1022,1023,0.083036974,16.57184,6.283504,4,"=hyperlink(""https://xkcd.com/1023/"")"
995,996,4.0803404,9.782323,6.537121,4,"=hyperlink(""https://xkcd.com/996/"")"
23,24,2.1892116,16.91969,-7.8260098,4,"=hyperlink(""https://xkcd.com/24/"")"
1752,1753,16.676805,11.381134,0.300259,4,"=hyperlink(""https://xkcd.com/1753/"")"
318,319,0.5940588,17.872286,-8.247342,4,"=hyperlink(""https://xkcd.com/319/"")"
1979,1980,6.038131,15.680477,11.606729,4,"=hyperlink(""https://xkcd.com/1980/"")"
38,39,5.7897515,17.005331,11.952549,4,"=hyperlink(""https://xkcd.com/39/"")"
1984,1985,1.186892,10.272405,-8.768664,4,"=hyperlink(""https://xkcd.com/1985/"")"
312,313,0.42258507,14.974171,-9.589721,4,"=hyperlink(""https://xkcd.com/313/"")"
309,310,5.2209234,12.113676,10.146057,4,"=hyperlink(""https://xkcd.com/310/"")"
1978,1979,5.3260627,16.422688,-13.780294,4,"=hyperlink(""https://xkcd.com/1979/"")"
1010,1011,1.0227728,12.951913,0.9152787,4,"=hyperlink(""https://xkcd.com/1011/"")"
1035,1036,2.4788048,8.163471,4.8896346,4,"=hyperlink(""https://xkcd.com/1036/"")"
292,293,5.4929166,12.885875,0.7380462,4,"=hyperlink(""https://xkcd.com/293/"")"
1011,1012,8.011334,5.4671726,-0.05399885,4,"=hyperlink(""https://xkcd.com/1012/"")"
1013,1014,14.035108,13.559444,4.4640374,4,"=hyperlink(""https://xkcd.com/1014/"")"
334,335,4.00509,7.4805646,1.2741929,4,"=hyperlink(""https://xkcd.com/335/"")"
1775,1776,9.964409,17.876053,6.319632,4,"=hyperlink(""https://xkcd.com/1776/"")"
335,336,-4.0308833,13.546755,-13.305694,4,"=hyperlink(""https://xkcd.com/336/"")"
1779,1780,9.004534,6.595817,5.3259487,4,"=hyperlink(""https://xkcd.com/1780/"")"
336,337,6.6916533,6.04648,3.9817805,4,"=hyperlink(""https://xkcd.com/337/"")"
338,339,4.938153,20.901829,-3.8448548,4,"=hyperlink(""https://xkcd.com/339/"")"
1017,1018,9.479075,15.118944,6.629159,4,"=hyperlink(""https://xkcd.com/1018/"")"
40,41,10.156712,11.0453,-5.0300074,4,"=hyperlink(""https://xkcd.com/41/"")"
41,42,18.92225,17.966986,0.5232442,4,"=hyperlink(""https://xkcd.com/42/"")"
307,308,12.906464,11.635545,4.3106885,4,"=hyperlink(""https://xkcd.com/308/"")"
153,154,-6.138458,14.963863,-6.098798,4,"=hyperlink(""https://xkcd.com/154/"")"
1294,1295,0.665416,10.988499,-4.7278905,4,"=hyperlink(""https://xkcd.com/1295/"")"
1819,1820,5.002612,10.753113,-8.77747,4,"=hyperlink(""https://xkcd.com/1820/"")"
1911,1912,3.6830533,10.173187,-1.0915817,4,"=hyperlink(""https://xkcd.com/1912/"")"
126,127,17.99953,15.324602,5.400485,4,"=hyperlink(""https://xkcd.com/127/"")"
1909,1910,11.994749,13.727262,4.0874457,4,"=hyperlink(""https://xkcd.com/1910/"")"
186,187,-7.114268,16.698702,-5.5807652,4,"=hyperlink(""https://xkcd.com/187/"")"
1074,1075,9.185586,19.52666,-8.012046,4,"=hyperlink(""https://xkcd.com/1075/"")"
1112,1113,1.6027495,16.051386,6.8338,4,"=hyperlink(""https://xkcd.com/1113/"")"
1076,1077,6.659704,11.975613,-1.4272438,4,"=hyperlink(""https://xkcd.com/1077/"")"
1906,1907,3.178701,5.0999045,2.078579,4,"=hyperlink(""https://xkcd.com/1907/"")"
1077,1078,6.0704203,8.508675,-7.42451,4,"=hyperlink(""https://xkcd.com/1078/"")"
1080,1081,2.0861194,6.6339765,-1.0212861,4,"=hyperlink(""https://xkcd.com/1081/"")"
1110,1111,2.0198338,12.98365,-3.182904,4,"=hyperlink(""https://xkcd.com/1111/"")"
171,172,-6.524067,10.710411,-8.047722,4,"=hyperlink(""https://xkcd.com/172/"")"
1084,1085,6.5063047,11.235024,-7.9228783,4,"=hyperlink(""https://xkcd.com/1085/"")"
1259,1260,11.710302,6.578214,5.350799,4,"=hyperlink(""https://xkcd.com/1260/"")"
1904,1905,18.080517,9.514031,10.517717,4,"=hyperlink(""https://xkcd.com/1905/"")"
140,141,9.785944,17.854603,-1.2749714,4,"=hyperlink(""https://xkcd.com/141/"")"
141,142,12.70924,13.419885,4.865365,4,"=hyperlink(""https://xkcd.com/142/"")"
142,143,9.199544,16.188673,6.181619,4,"=hyperlink(""https://xkcd.com/143/"")"
1086,1087,14.288084,9.348586,2.3296607,4,"=hyperlink(""https://xkcd.com/1087/"")"
1893,1894,1.4169927,6.1774044,1.1422538,4,"=hyperlink(""https://xkcd.com/1894/"")"
1256,1257,-1.2660632,10.747993,-1.7156513,4,"=hyperlink(""https://xkcd.com/1257/"")"
1254,1255,7.7285256,16.014408,5.247179,4,"=hyperlink(""https://xkcd.com/1255/"")"
164,165,5.927502,20.483103,-7.2724442,4,"=hyperlink(""https://xkcd.com/165/"")"
144,145,9.293407,17.035416,-0.8224289,4,"=hyperlink(""https://xkcd.com/145/"")"
1099,1100,6.4589086,13.820587,11.163412,4,"=hyperlink(""https://xkcd.com/1100/"")"
1882,1883,6.2642717,19.753447,-6.0451574,4,"=hyperlink(""https://xkcd.com/1883/"")"
1251,1252,-2.0770767,9.85252,-9.006241,4,"=hyperlink(""https://xkcd.com/1252/"")"
1250,1251,9.330028,4.2016196,-4.0931234,4,"=hyperlink(""https://xkcd.com/1251/"")"
155,156,7.4063673,4.1015253,9.848909,4,"=hyperlink(""https://xkcd.com/156/"")"
1845,1846,7.830377,10.237185,1.6515542,4,"=hyperlink(""https://xkcd.com/1846/"")"
52,53,8.163974,13.4857,-3.8508024,4,"=hyperlink(""https://xkcd.com/53/"")"
120,121,0.5452447,18.384558,6.2170906,4,"=hyperlink(""https://xkcd.com/121/"")"
118,119,0.88708395,24.600662,-3.3823407,4,"=hyperlink(""https://xkcd.com/119/"")"
1821,1822,5.9094367,9.994276,-2.4141822,4,"=hyperlink(""https://xkcd.com/1822/"")"
69,70,1.3526899,23.930397,-3.274262,4,"=hyperlink(""https://xkcd.com/70/"")"
1040,1041,9.022621,19.559599,0.12267303,4,"=hyperlink(""https://xkcd.com/1041/"")"
80,81,18.307886,16.947443,1.0312158,4,"=hyperlink(""https://xkcd.com/81/"")"
248,249,7.864889,7.7050962,11.062898,4,"=hyperlink(""https://xkcd.com/249/"")"
245,246,10.745441,13.076617,4.5876355,4,"=hyperlink(""https://xkcd.com/246/"")"
1044,1045,-0.85885674,6.7398396,-0.30693457,4,"=hyperlink(""https://xkcd.com/1045/"")"
244,245,12.714942,8.62753,12.638808,4,"=hyperlink(""https://xkcd.com/245/"")"
1286,1287,2.8818731,18.159365,-1.3504485,4,"=hyperlink(""https://xkcd.com/1287/"")"
1226,1227,5.775882,17.304176,-13.511605,4,"=hyperlink(""https://xkcd.com/1227/"")"
1828,1829,8.135497,3.6517437,5.864687,4,"=hyperlink(""https://xkcd.com/1829/"")"
92,93,3.2280862,17.1884,2.5374684,4,"=hyperlink(""https://xkcd.com/93/"")"
1830,1831,1.3555183,10.786999,3.6417677,4,"=hyperlink(""https://xkcd.com/1831/"")"
1940,1941,3.9107733,17.00027,8.914044,4,"=hyperlink(""https://xkcd.com/1941/"")"
1134,1135,15.791217,8.8692465,4.811853,4,"=hyperlink(""https://xkcd.com/1135/"")"
1053,1054,10.403999,18.611446,-2.4574573,4,"=hyperlink(""https://xkcd.com/1054/"")"
1133,1134,12.165947,16.027544,-1.3839017,4,"=hyperlink(""https://xkcd.com/1134/"")"
224,225,11.268617,12.339681,1.7100881,4,"=hyperlink(""https://xkcd.com/225/"")"
1833,1834,4.0844693,10.125428,-6.368838,4,"=hyperlink(""https://xkcd.com/1834/"")"
106,107,10.316653,3.1886952,13.451557,4,"=hyperlink(""https://xkcd.com/107/"")"
211,212,1.5489343,16.867252,-6.098407,4,"=hyperlink(""https://xkcd.com/212/"")"
210,211,7.572225,19.985142,2.5947454,4,"=hyperlink(""https://xkcd.com/211/"")"
1838,1839,1.4779816,6.3721857,6.8717437,4,"=hyperlink(""https://xkcd.com/1839/"")"
1266,1267,8.073891,11.692211,2.9298654,4,"=hyperlink(""https://xkcd.com/1267/"")"
1839,1840,5.3340077,10.740396,3.9841583,4,"=hyperlink(""https://xkcd.com/1840/"")"
1842,1843,7.4559765,14.356541,-8.28943,4,"=hyperlink(""https://xkcd.com/1843/"")"
1125,1126,0.294587,12.622331,-10.611938,4,"=hyperlink(""https://xkcd.com/1126/"")"
1924,1925,19.471216,15.531516,5.7415147,4,"=hyperlink(""https://xkcd.com/1925/"")"
1923,1924,5.6703687,13.315859,-9.801178,4,"=hyperlink(""https://xkcd.com/1924/"")"
1921,1922,13.229969,17.632507,2.698674,4,"=hyperlink(""https://xkcd.com/1922/"")"
187,188,4.3845944,22.146639,-12.767873,4,"=hyperlink(""https://xkcd.com/188/"")"
590,591,9.464353,11.86979,-6.02194,4,"=hyperlink(""https://xkcd.com/591/"")"
1427,1428,14.56816,13.545362,-1.3945997,4,"=hyperlink(""https://xkcd.com/1428/"")"
589,590,-2.8917718,14.444203,-1.7104367,4,"=hyperlink(""https://xkcd.com/590/"")"
1599,1600,11.714783,12.995118,-1.2381668,4,"=hyperlink(""https://xkcd.com/1600/"")"
586,587,10.330284,6.0016775,0.40769213,4,"=hyperlink(""https://xkcd.com/587/"")"
842,843,-2.93061,13.294763,-12.586341,4,"=hyperlink(""https://xkcd.com/843/"")"
1600,1601,6.645457,8.060772,2.0424833,4,"=hyperlink(""https://xkcd.com/1601/"")"
778,779,11.801466,6.4446344,-3.911568,4,"=hyperlink(""https://xkcd.com/779/"")"
845,846,-0.7133854,5.876027,6.2285805,4,"=hyperlink(""https://xkcd.com/846/"")"
572,573,-0.3588147,9.428393,4.768459,4,"=hyperlink(""https://xkcd.com/573/"")"
986,987,-3.0739965,8.808969,-4.620461,4,"=hyperlink(""https://xkcd.com/987/"")"
571,572,10.305558,6.0289865,3.8963058,4,"=hyperlink(""https://xkcd.com/572/"")"
702,703,-4.1095743,6.1290693,-2.5306761,4,"=hyperlink(""https://xkcd.com/703/"")"
570,571,7.5843234,3.316933,3.011621,4,"=hyperlink(""https://xkcd.com/571/"")"
568,569,4.7463245,20.062037,-13.278659,4,"=hyperlink(""https://xkcd.com/569/"")"
707,708,4.078501,12.720525,4.7039266,4,"=hyperlink(""https://xkcd.com/708/"")"
1515,1516,9.263793,13.4612665,0.708114,4,"=hyperlink(""https://xkcd.com/1516/"")"
1606,1607,-5.795346,13.556452,-7.16053,4,"=hyperlink(""https://xkcd.com/1607/"")"
561,562,17.11142,14.802551,2.089571,4,"=hyperlink(""https://xkcd.com/562/"")"
1509,1510,13.873306,13.081554,-0.11289935,4,"=hyperlink(""https://xkcd.com/1510/"")"
791,792,6.7341995,10.341577,-7.220591,4,"=hyperlink(""https://xkcd.com/792/"")"
1402,1403,6.1686816,5.9317775,0.7277219,4,"=hyperlink(""https://xkcd.com/1403/"")"
1626,1627,9.537968,13.297915,-6.349065,4,"=hyperlink(""https://xkcd.com/1627/"")"
1472,1473,11.941203,11.643542,-8.746255,4,"=hyperlink(""https://xkcd.com/1473/"")"
872,873,9.429135,11.595255,-1.520766,4,"=hyperlink(""https://xkcd.com/873/"")"
838,839,2.8065615,17.168728,-0.42495567,4,"=hyperlink(""https://xkcd.com/839/"")"
1619,1620,8.873085,8.57498,-1.9371581,4,"=hyperlink(""https://xkcd.com/1620/"")"
543,544,7.800425,21.365791,3.698659,4,"=hyperlink(""https://xkcd.com/544/"")"
710,711,8.93025,6.7841597,2.5487678,4,"=hyperlink(""https://xkcd.com/711/"")"
1613,1614,13.82162,16.692886,3.831169,4,"=hyperlink(""https://xkcd.com/1614/"")"
863,864,-0.79275274,7.9374857,3.2510824,4,"=hyperlink(""https://xkcd.com/864/"")"
1610,1611,5.2834516,6.13079,-3.6766765,4,"=hyperlink(""https://xkcd.com/1611/"")"
1423,1424,8.840104,22.729237,1.4900937,4,"=hyperlink(""https://xkcd.com/1424/"")"
541,542,11.728101,15.901649,5.9112105,4,"=hyperlink(""https://xkcd.com/542/"")"
594,595,3.0482178,13.2739,2.0642855,4,"=hyperlink(""https://xkcd.com/595/"")"
596,597,0.6524285,8.919335,2.1248257,4,"=hyperlink(""https://xkcd.com/597/"")"
834,835,11.939201,6.007216,2.3836932,4,"=hyperlink(""https://xkcd.com/835/"")"
646,647,6.2624307,16.235592,4.1522775,4,"=hyperlink(""https://xkcd.com/647/"")"
1556,1557,-2.597708,17.532745,-2.8805404,4,"=hyperlink(""https://xkcd.com/1557/"")"
808,809,7.7031054,5.140168,3.2065816,4,"=hyperlink(""https://xkcd.com/809/"")"
1551,1552,11.274557,14.951322,3.0264094,4,"=hyperlink(""https://xkcd.com/1552/"")"
787,788,12.678307,10.574154,-0.8292577,4,"=hyperlink(""https://xkcd.com/788/"")"
805,806,6.90174,10.357661,-0.96859723,4,"=hyperlink(""https://xkcd.com/806/"")"
1557,1558,3.3725045,8.314492,3.6307712,4,"=hyperlink(""https://xkcd.com/1558/"")"
804,805,5.292531,21.665503,-0.034291167,4,"=hyperlink(""https://xkcd.com/805/"")"
800,801,7.5543528,7.6619954,8.053441,4,"=hyperlink(""https://xkcd.com/801/"")"
799,800,1.1396871,14.766393,3.6700518,4,"=hyperlink(""https://xkcd.com/800/"")"
679,680,13.653095,11.174061,6.850359,4,"=hyperlink(""https://xkcd.com/680/"")"
796,797,1.2036173,11.732603,8.013079,4,"=hyperlink(""https://xkcd.com/797/"")"
794,795,-0.47129318,9.904282,-9.084926,4,"=hyperlink(""https://xkcd.com/795/"")"
792,793,-0.4980628,6.0145555,-2.5696049,4,"=hyperlink(""https://xkcd.com/793/"")"
658,659,1.506974,8.912975,7.2766347,4,"=hyperlink(""https://xkcd.com/659/"")"
1629,1630,7.1512456,20.661142,2.2321503,4,"=hyperlink(""https://xkcd.com/1630/"")"
1562,1563,12.13379,14.15167,-5.039605,4,"=hyperlink(""https://xkcd.com/1563/"")"
637,638,4.9489107,17.47331,-11.612933,4,"=hyperlink(""https://xkcd.com/638/"")"
597,598,10.40888,11.483085,-7.214246,4,"=hyperlink(""https://xkcd.com/598/"")"
1523,1524,4.930337,20.591702,4.2691655,4,"=hyperlink(""https://xkcd.com/1524/"")"
1524,1525,12.568115,11.78442,-9.517215,4,"=hyperlink(""https://xkcd.com/1525/"")"
1583,1584,11.391237,9.227571,3.359062,4,"=hyperlink(""https://xkcd.com/1584/"")"
783,784,4.215252,13.56392,5.8762164,4,"=hyperlink(""https://xkcd.com/784/"")"
828,829,-1.2450333,14.425299,0.09112929,4,"=hyperlink(""https://xkcd.com/829/"")"
638,639,4.0673685,18.30861,-15.862627,4,"=hyperlink(""https://xkcd.com/639/"")"
1580,1581,12.049105,11.019162,7.1153393,4,"=hyperlink(""https://xkcd.com/1581/"")"
1530,1531,-3.515053,7.8863807,-3.0264711,4,"=hyperlink(""https://xkcd.com/1531/"")"
1579,1580,3.2904894,3.4036105,9.838012,4,"=hyperlink(""https://xkcd.com/1580/"")"
616,617,14.165662,13.657259,1.1819494,4,"=hyperlink(""https://xkcd.com/617/"")"
785,786,5.875917,20.38233,-4.771123,4,"=hyperlink(""https://xkcd.com/786/"")"
621,622,3.656061,6.0888147,0.67538804,4,"=hyperlink(""https://xkcd.com/622/"")"
1567,1568,4.9776917,15.748273,0.42461118,4,"=hyperlink(""https://xkcd.com/1568/"")"
609,610,2.9798405,18.247004,-8.074068,4,"=hyperlink(""https://xkcd.com/610/"")"
888,889,-8.866593,19.261024,-6.017315,4,"=hyperlink(""https://xkcd.com/889/"")"
882,883,4.128464,11.834525,4.151694,4,"=hyperlink(""https://xkcd.com/883/"")"
1636,1637,9.952793,2.5461457,5.1320014,4,"=hyperlink(""https://xkcd.com/1637/"")"
1357,1358,9.682262,4.1524906,1.8955351,4,"=hyperlink(""https://xkcd.com/1358/"")"
511,512,6.384618,15.510511,-14.733801,4,"=hyperlink(""https://xkcd.com/512/"")"
942,943,8.57643,12.337325,11.059659,4,"=hyperlink(""https://xkcd.com/943/"")"
943,944,4.5838914,15.097504,-13.197901,4,"=hyperlink(""https://xkcd.com/944/"")"
422,423,9.644003,11.835204,-0.12559639,4,"=hyperlink(""https://xkcd.com/423/"")"
421,422,9.595253,12.8643055,9.730979,4,"=hyperlink(""https://xkcd.com/422/"")"
1483,1484,4.9189034,18.98123,-13.5967865,4,"=hyperlink(""https://xkcd.com/1484/"")"
1703,1704,12.80745,10.797409,1.5891736,4,"=hyperlink(""https://xkcd.com/1704/"")"
947,948,0.2281564,9.686823,3.337773,4,"=hyperlink(""https://xkcd.com/948/"")"
414,415,3.6505606,4.1983147,8.033669,4,"=hyperlink(""https://xkcd.com/415/"")"
950,951,0.54440373,5.1512713,9.027516,4,"=hyperlink(""https://xkcd.com/951/"")"
951,952,7.6722913,7.9432344,9.457015,4,"=hyperlink(""https://xkcd.com/952/"")"
1707,1708,1.1766168,4.592732,5.6714435,4,"=hyperlink(""https://xkcd.com/1708/"")"
1351,1352,4.3237667,7.0881743,-3.2201033,4,"=hyperlink(""https://xkcd.com/1352/"")"
957,958,6.664458,17.915556,-6.261529,4,"=hyperlink(""https://xkcd.com/958/"")"
1349,1350,6.886213,12.504992,-8.847801,4,"=hyperlink(""https://xkcd.com/1350/"")"
1711,1712,-0.7384709,14.989972,1.8537525,4,"=hyperlink(""https://xkcd.com/1712/"")"
984,985,2.1117427,11.750182,-11.476756,4,"=hyperlink(""https://xkcd.com/985/"")"
741,742,10.1229105,5.359463,7.919489,4,"=hyperlink(""https://xkcd.com/742/"")"
740,741,5.4194694,12.666236,-6.874865,4,"=hyperlink(""https://xkcd.com/741/"")"
981,982,9.516423,8.038454,-5.3796186,4,"=hyperlink(""https://xkcd.com/982/"")"
1736,1737,2.5038927,7.8535185,6.363857,4,"=hyperlink(""https://xkcd.com/1737/"")"
373,374,12.755004,14.801376,5.8848705,4,"=hyperlink(""https://xkcd.com/374/"")"
424,425,1.2640307,7.271023,-5.327012,4,"=hyperlink(""https://xkcd.com/425/"")"
1722,1723,13.508926,12.095585,-10.579784,4,"=hyperlink(""https://xkcd.com/1723/"")"
1721,1722,6.6756806,3.304393,9.573034,4,"=hyperlink(""https://xkcd.com/1722/"")"
392,393,8.313646,12.036852,-4.290211,4,"=hyperlink(""https://xkcd.com/393/"")"
1719,1720,15.768368,13.914561,4.3395243,4,"=hyperlink(""https://xkcd.com/1720/"")"
399,400,-0.3026339,17.234926,3.0581048,4,"=hyperlink(""https://xkcd.com/400/"")"
1345,1346,3.3828459,8.657196,9.373976,4,"=hyperlink(""https://xkcd.com/1346/"")"
1712,1713,-1.2409073,16.02422,-0.19977959,4,"=hyperlink(""https://xkcd.com/1713/"")"
388,389,2.8576353,14.63822,-0.3998413,4,"=hyperlink(""https://xkcd.com/389/"")"
427,428,5.955671,21.182243,1.0802593,4,"=hyperlink(""https://xkcd.com/428/"")"
1702,1703,-0.28930897,14.241879,-1.3293694,4,"=hyperlink(""https://xkcd.com/1703/"")"
754,755,3.454541,4.652673,-1.4212403,4,"=hyperlink(""https://xkcd.com/755/"")"
431,432,9.421701,14.038714,7.6692066,4,"=hyperlink(""https://xkcd.com/432/"")"
910,911,-1.499471,12.85335,0.25489357,4,"=hyperlink(""https://xkcd.com/911/"")"
733,734,9.463454,9.880087,1.3614473,4,"=hyperlink(""https://xkcd.com/734/"")"
1658,1659,6.58907,6.575741,-4.206009,4,"=hyperlink(""https://xkcd.com/1659/"")"
1656,1657,5.02765,15.169346,-5.346982,4,"=hyperlink(""https://xkcd.com/1657/"")"
1390,1391,-0.4014893,12.2569,-5.3047123,4,"=hyperlink(""https://xkcd.com/1391/"")"
1669,1670,13.085276,13.930552,8.264266,4,"=hyperlink(""https://xkcd.com/1670/"")"
1502,1503,7.5318484,21.081299,-4.7083592,4,"=hyperlink(""https://xkcd.com/1503/"")"
726,727,1.78034,10.111585,-0.35254538,4,"=hyperlink(""https://xkcd.com/727/"")"
494,495,12.162337,11.8672,-0.32124802,4,"=hyperlink(""https://xkcd.com/495/"")"
765,766,13.929196,14.950721,6.830444,4,"=hyperlink(""https://xkcd.com/766/"")"
895,896,-0.6864904,18.46339,0.6469256,4,"=hyperlink(""https://xkcd.com/896/"")"
1643,1644,7.41825,11.897755,-6.5983024,4,"=hyperlink(""https://xkcd.com/1644/"")"
506,507,-0.99290824,19.790337,0.5474157,4,"=hyperlink(""https://xkcd.com/507/"")"
1650,1651,17.46725,13.613194,3.0279396,4,"=hyperlink(""https://xkcd.com/1651/"")"
465,466,6.1189833,10.175975,0.36811,4,"=hyperlink(""https://xkcd.com/466/"")"
1665,1666,7.5378013,9.484111,-1.0391704,4,"=hyperlink(""https://xkcd.com/1666/"")"
1673,1674,8.798569,10.680368,6.1368833,4,"=hyperlink(""https://xkcd.com/1674/"")"
1698,1699,-1.0244591,13.346409,-4.018598,4,"=hyperlink(""https://xkcd.com/1699/"")"
755,756,6.5656247,9.912935,-5.598341,4,"=hyperlink(""https://xkcd.com/756/"")"
931,932,12.280677,11.397741,-3.34181,4,"=hyperlink(""https://xkcd.com/932/"")"
1692,1693,16.443876,13.055609,5.549016,4,"=hyperlink(""https://xkcd.com/1693/"")"
443,444,5.798113,4.920566,4.6359506,4,"=hyperlink(""https://xkcd.com/444/"")"
757,758,4.480568,6.816524,6.878999,4,"=hyperlink(""https://xkcd.com/758/"")"
449,450,11.603444,1.0335219,7.5746207,4,"=hyperlink(""https://xkcd.com/450/"")"
450,451,2.549066,5.652516,0.14651875,4,"=hyperlink(""https://xkcd.com/451/"")"
670,671,14.261294,15.087375,3.898944,4,"=hyperlink(""https://xkcd.com/671/"")"
735,736,1.5150083,12.378621,10.740723,4,"=hyperlink(""https://xkcd.com/736/"")"
734,735,7.5042086,8.992939,3.4925709,4,"=hyperlink(""https://xkcd.com/735/"")"
1679,1680,16.95093,9.643088,6.8781085,4,"=hyperlink(""https://xkcd.com/1680/"")"
1983,1984,-4.322715,10.48375,10.738457,5,"=hyperlink(""https://xkcd.com/1984/"")"
1947,1948,-13.056045,11.982189,17.842243,5,"=hyperlink(""https://xkcd.com/1948/"")"
1970,1971,-15.888209,9.68053,10.065957,5,"=hyperlink(""https://xkcd.com/1971/"")"
1493,1494,-9.073868,6.5482845,-2.5276914,5,"=hyperlink(""https://xkcd.com/1494/"")"
1538,1539,-11.427854,12.805984,7.9303474,5,"=hyperlink(""https://xkcd.com/1539/"")"
1510,1511,-3.1894562,14.567143,0.83353096,5,"=hyperlink(""https://xkcd.com/1511/"")"
1950,1951,-0.6465485,17.161009,7.112967,5,"=hyperlink(""https://xkcd.com/1951/"")"
1466,1467,-6.748797,15.632101,22.119547,5,"=hyperlink(""https://xkcd.com/1467/"")"
1963,1964,-2.076813,12.047097,11.243973,5,"=hyperlink(""https://xkcd.com/1964/"")"
1482,1483,-17.267286,8.594198,4.0415277,5,"=hyperlink(""https://xkcd.com/1483/"")"
1222,1223,-7.4440265,3.5045168,11.102828,5,"=hyperlink(""https://xkcd.com/1223/"")"
1495,1496,-12.138004,17.284344,10.875697,5,"=hyperlink(""https://xkcd.com/1496/"")"
1954,1955,-11.113844,4.2005405,6.570142,5,"=hyperlink(""https://xkcd.com/1955/"")"
1995,1996,-14.582321,10.976511,8.404565,5,"=hyperlink(""https://xkcd.com/1996/"")"
1329,1330,-7.0060577,9.49408,20.175219,5,"=hyperlink(""https://xkcd.com/1330/"")"
1942,1943,-7.610014,11.358358,18.375715,5,"=hyperlink(""https://xkcd.com/1943/"")"
1395,1396,-4.5794506,9.306916,3.1018496,5,"=hyperlink(""https://xkcd.com/1396/"")"
1649,1650,-11.552667,13.583472,16.352516,5,"=hyperlink(""https://xkcd.com/1650/"")"
1826,1827,-8.308878,13.054744,9.260075,5,"=hyperlink(""https://xkcd.com/1827/"")"
1290,1291,-14.252529,10.133772,1.8676572,5,"=hyperlink(""https://xkcd.com/1291/"")"
1661,1662,-13.940697,13.537638,-4.414227,5,"=hyperlink(""https://xkcd.com/1662/"")"
1817,1818,-4.147223,17.833439,1.7993803,5,"=hyperlink(""https://xkcd.com/1818/"")"
1686,1687,-8.375666,5.7314377,23.316036,5,"=hyperlink(""https://xkcd.com/1687/"")"
1376,1377,-13.171506,8.382994,4.309946,5,"=hyperlink(""https://xkcd.com/1377/"")"
1369,1370,-15.15227,11.749472,3.63064,5,"=hyperlink(""https://xkcd.com/1370/"")"
1803,1804,-15.060595,10.336377,6.51992,5,"=hyperlink(""https://xkcd.com/1804/"")"
1696,1697,-3.7338297,6.464024,12.2115135,5,"=hyperlink(""https://xkcd.com/1697/"")"
1363,1364,-18.023779,11.1606865,7.04602,5,"=hyperlink(""https://xkcd.com/1364/"")"
1778,1779,-13.325295,8.233654,9.397858,5,"=hyperlink(""https://xkcd.com/1779/"")"
1771,1772,-7.55406,13.231936,21.377302,5,"=hyperlink(""https://xkcd.com/1772/"")"
1708,1709,-10.498268,16.155758,3.9214382,5,"=hyperlink(""https://xkcd.com/1709/"")"
1738,1739,-15.978797,9.244424,23.737736,5,"=hyperlink(""https://xkcd.com/1739/"")"
1745,1746,-7.1564426,6.5880284,12.212804,5,"=hyperlink(""https://xkcd.com/1746/"")"
